time,x,y,in_or_out
0.0,483.55661618549385,1,0
0.0,467.88197287871037,1,0
1.0,452.2073295719269,1,0
2.0,436.5326862651434,1,0
3.0,420.85804295835993,1,0
4.0,405.18339965157645,1,0
5.0,389.50875634479297,1,0
6.0,373.8341130380095,1,0
7.0,358.159469731226,1,0
8.0,342.48482642444253,1,0
9.0,326.81018311765905,1,0
10.0,311.13553981087557,1,0
11.0,295.4608965040921,1,0
12.0,279.7862531973086,1,0
13.0,264.11160989052513,1,0
14.0,248.43696658374162,1,1
15.0,232.7623232769581,1,1
16.0,217.0876799701746,1,1
17.0,201.4130366633911,1,1
18.0,185.7383933566076,1,2
19.0,170.06375004982408,1,2
20.0,154.38910674304057,1,2
21.0,138.71446343625706,1,2
22.0,123.03982012947355,1,2
23.0,107.36517682269005,1,2
24.0,91.69053351590654,1,2
25.0,76.01589020912303,1,2
26.0,60.34124690233952,1,2
27.0,44.66660359555601,1,2
28.0,28.991960288772503,1,2
29.0,13.317316981988997,1,2
30.0,997.6426736752055,1,2
31.0,981.968030368422,1,2
32.0,966.2933870616384,1,2
33.0,950.6187437548549,1,2
34.0,934.9441004480714,1,2
35.0,919.2694571412878,1,2
36.0,903.5948138345043,1,2
37.0,887.9201705277208,1,2
38.0,872.2455272209372,1,2
39.0,856.5708839141537,1,2
40.0,840.8962406073701,1,2
41.0,825.2215973005866,1,2
42.0,809.5469539938031,1,2
43.0,793.8723106870195,1,1
44.0,778.197667380236,1,1
45.0,762.5230240734525,1,1
46.0,746.8483807666689,1,0
47.0,731.1737374598854,1,0
48.0,715.4990941531019,1,0
49.0,699.8244508463183,1,0
50.0,684.1498075395348,1,0
51.0,668.4751642327512,1,0
52.0,652.8005209259677,1,0
53.0,637.1258776191842,1,0
54.0,621.4512343124006,1,0
55.0,605.7765910056171,1,0
56.0,590.1019476988336,1,0
57.0,574.42730439205,1,0
58.0,558.7526610852665,1,0
59.0,543.078017778483,1,0
60.0,527.4033744716994,1,0
61.0,511.7287311649159,1,0
62.0,496.05408785813245,1,0
63.0,480.37944455134897,1,0
64.0,464.7048012445655,1,0
65.0,449.030157937782,1,0
66.0,433.3555146309985,1,0
67.0,417.68087132421505,1,0
68.0,402.00622801743157,1,0
69.0,386.3315847106481,1,0
70.0,370.6569414038646,1,0
71.0,354.9822980970811,1,0
72.0,339.30765479029765,1,0
73.0,323.63301148351417,1,0
74.0,307.9583681767307,1,0
75.0,292.2837248699472,1,0
76.0,276.6090815631637,1,0
77.0,260.93443825638025,1,0
78.0,245.25979494959674,1,1
79.0,229.58515164281323,1,1
80.0,213.91050833602972,1,1
81.0,198.2358650292462,1,2
82.0,182.5612217224627,1,2
83.0,166.8865784156792,1,2
84.0,151.2119351088957,1,2
85.0,135.53729180211218,1,2
86.0,119.86264849532867,1,2
87.0,104.18800518854516,1,2
88.0,88.51336188176165,1,2
89.0,72.83871857497815,1,2
90.0,57.16407526819464,1,2
91.0,41.48943196141113,1,2
92.0,25.81478865462762,1,2
93.0,10.140145347844113,1,2
94.0,994.4655020410606,1,2
95.0,978.7908587342771,1,2
96.0,963.1162154274936,1,2
97.0,947.44157212071,1,2
98.0,931.7669288139265,1,2
99.0,916.092285507143,1,2
100.0,900.4176422003594,1,2
101.0,884.7429988935759,1,2
102.0,869.0683555867923,1,2
103.0,853.3937122800088,1,2
104.0,837.7190689732253,1,2
105.0,822.0444256664417,1,2
106.0,806.3697823596582,1,2
107.0,790.6951390528747,1,1
108.0,775.0204957460911,1,1
109.0,759.3458524393076,1,1
110.0,743.671209132524,1,0
111.0,727.9965658257405,1,0
112.0,712.321922518957,1,0
113.0,696.6472792121734,1,0
114.0,680.9726359053899,1,0
115.0,665.2979925986064,1,0
116.0,649.6233492918228,1,0
117.0,633.9487059850393,1,0
118.0,618.2740626782557,1,0
119.0,602.5994193714722,1,0
120.0,586.9247760646887,1,0
121.0,571.2501327579051,1,0
122.0,555.5754894511216,1,0
123.0,539.9008461443381,1,0
124.0,524.2262028375545,1,0
125.0,508.55155953077104,1,0
126.0,492.87691622398756,1,0
127.0,477.2022729172041,1,0
128.0,461.5276296104206,1,0
129.0,445.8529863036371,1,0
130.0,430.17834299685364,1,0
131.0,414.50369969007016,1,0
132.0,398.8290563832867,1,0
133.0,383.1544130765032,1,0
134.0,367.4797697697197,1,0
135.0,351.80512646293624,1,0
136.0,336.13048315615276,1,0
137.0,320.4558398493693,1,0
138.0,304.7811965425858,1,0
139.0,289.1065532358023,1,0
140.0,273.43190992901884,1,0
141.0,257.75726662223536,1,0
142.0,242.08262331545185,1,1
143.0,226.40798000866835,1,1
144.0,210.73333670188484,1,1
145.0,195.05869339510133,1,2
146.0,179.38405008831782,1,2
147.0,163.7094067815343,1,2
148.0,148.0347634747508,1,2
149.0,132.3601201679673,1,2
150.0,116.68547686118379,1,2
151.0,101.01083355440028,1,2
152.0,85.33619024761677,1,2
153.0,69.66154694083326,1,2
154.0,53.98690363404975,1,2
155.0,38.312260327266245,1,2
156.0,22.637617020482736,1,2
157.0,6.962973713699229,1,2
158.0,991.2883304069157,1,2
159.0,975.6136871001322,1,2
160.0,959.9390437933487,1,2
161.0,944.2644004865651,1,2
162.0,928.5897571797816,1,2
163.0,912.9151138729981,1,2
164.0,897.2404705662145,1,2
165.0,881.565827259431,1,2
166.0,865.8911839526475,1,2
167.0,850.2165406458639,1,2
168.0,834.5418973390804,1,2
169.0,818.8672540322968,1,2
170.0,803.1926107255133,1,2
171.0,787.5179674187298,1,1
172.0,771.8433241119462,1,1
173.0,756.1686808051627,1,1
174.0,740.4940374983792,1,0
175.0,724.8193941915956,1,0
176.0,709.1447508848121,1,0
177.0,693.4701075780285,1,0
178.0,677.795464271245,1,0
179.0,662.1208209644615,1,0
180.0,646.4461776576779,1,0
181.0,630.7715343508944,1,0
182.0,615.0968910441109,1,0
183.0,599.4222477373273,1,0
184.0,583.7476044305438,1,0
185.0,568.0729611237603,1,0
186.0,552.3983178169767,1,0
187.0,536.7236745101932,1,0
188.0,521.0490312034096,1,0
189.0,505.37438789662616,1,0
190.0,489.6997445898427,1,0
191.0,474.0251012830592,1,0
192.0,458.3504579762757,1,0
193.0,442.67581466949224,1,0
194.0,427.00117136270876,1,0
195.0,411.3265280559253,1,0
196.0,395.6518847491418,1,0
197.0,379.9772414423583,1,0
198.0,364.30259813557484,1,0
199.0,348.62795482879136,1,0
200.0,332.9533115220079,1,0
201.0,317.2786682152244,1,0
202.0,301.6040249084409,1,0
